feature_columns,target_columns,train_mse,train_mae,train_rmse,train_mape,train_mse_per_target,test_mse,test_mae,test_rmse,test_mape,test_mse_per_target
"[1, 1]",[1],[10.72441146966151],[2.311922790457955],[3.2748147229517444],[0.39451260323150805],[array([10.72441147])],[11.214190385667921],[2.4760656786326796],[3.3487595293881465],[0.4707301976688934],[array([11.21419039])]
