日期/时间,VWAP,TWAP
2022-01-04 09:00:00,2502.17,2497.67
2022-01-04 09:15:00,2484.74,2481.0
2022-01-04 09:30:00,2481.92,2481.33
2022-01-04 09:45:00,2485.8,2486.0
2022-01-04 10:00:00,2483.58,2481.67
2022-01-04 10:30:00,2479.56,2481.0
2022-01-04 10:45:00,2484.62,2485.33
2022-01-04 11:00:00,2480.07,2479.0
2022-01-04 11:15:00,2470.64,2470.67
2022-01-04 13:30:00,2470.71,2468.67
2022-01-04 13:45:00,2462.34,2462.33
2022-01-04 14:00:00,2463.19,2463.67
2022-01-04 14:15:00,2469.81,2471.67
2022-01-04 14:30:00,2469.67,2467.33
2022-01-04 14:45:00,2468.6,2469.33
2022-01-05 09:00:00,2493.92,2492.0
2022-01-05 09:15:00,2483.39,2482.0
2022-01-05 09:30:00,2479.28,2478.33
2022-01-05 09:45:00,2469.98,2472.0
2022-01-05 10:00:00,2468.3,2468.33
2022-01-05 10:30:00,2469.15,2470.0
2022-01-05 10:45:00,2476.14,2475.67
2022-01-05 11:00:00,2483.43,2482.33
2022-01-05 11:15:00,2478.18,2477.33
2022-01-05 13:30:00,2478.49,2477.33
2022-01-05 13:45:00,2468.6,2469.67
2022-01-05 14:00:00,2470.55,2470.67
2022-01-05 14:15:00,2468.56,2468.0
2022-01-05 14:30:00,2472.05,2470.67
2022-01-05 14:45:00,2478.64,2479.0
2022-01-06 09:00:00,2453.67,2443.33
2022-01-06 09:15:00,2427.44,2428.67
2022-01-06 09:30:00,2435.01,2435.0
2022-01-06 09:45:00,2439.8,2437.67
2022-01-06 10:00:00,2431.74,2432.33
2022-01-06 10:30:00,2437.63,2437.0
2022-01-06 10:45:00,2427.5,2424.0
2022-01-06 11:00:00,2407.73,2409.33
2022-01-06 11:15:00,2401.39,2403.67
2022-01-06 13:30:00,2415.18,2414.67
2022-01-06 13:45:00,2424.01,2423.0
2022-01-06 14:00:00,2429.42,2429.67
2022-01-06 14:15:00,2431.07,2430.67
2022-01-06 14:30:00,2425.98,2426.33
2022-01-06 14:45:00,2430.83,2430.33
2022-01-07 09:00:00,2444.69,2444.33
2022-01-07 09:15:00,2437.02,2435.0
2022-01-07 09:30:00,2439.12,2439.0
2022-01-07 09:45:00,2439.82,2441.0
2022-01-07 10:00:00,2445.58,2445.0
2022-01-07 10:30:00,2450.16,2451.33
2022-01-07 10:45:00,2458.56,2459.33
2022-01-07 11:00:00,2470.62,2469.67
2022-01-07 11:15:00,2477.66,2477.33
2022-01-07 13:30:00,2499.72,2499.0
2022-01-07 13:45:00,2507.26,2506.33
2022-01-07 14:00:00,2518.42,2517.0
2022-01-07 14:15:00,2519.03,2513.67
2022-01-07 14:30:00,2510.22,2513.33
2022-01-07 14:45:00,2535.69,2540.0
2022-01-10 09:00:00,2543.36,2543.33
2022-01-10 09:15:00,2550.67,2550.0
2022-01-10 09:30:00,2539.42,2541.33
2022-01-10 09:45:00,2541.92,2543.33
2022-01-10 10:00:00,2548.71,2549.67
2022-01-10 10:30:00,2558.16,2558.0
2022-01-10 10:45:00,2552.82,2553.0
2022-01-10 11:00:00,2546.2,2547.67
2022-01-10 11:15:00,2551.51,2551.0
2022-01-10 13:30:00,2559.49,2557.67
2022-01-10 13:45:00,2569.8,2567.67
2022-01-10 14:00:00,2560.23,2558.33
2022-01-10 14:15:00,2547.75,2548.0
2022-01-10 14:30:00,2548.21,2549.33
2022-01-10 14:45:00,2548.13,2548.33
2022-01-11 09:00:00,2512.35,2513.67
2022-01-11 09:15:00,2509.25,2507.67
2022-01-11 09:30:00,2501.11,2498.67
2022-01-11 09:45:00,2500.82,2503.33
2022-01-11 10:00:00,2506.15,2507.33
2022-01-11 10:30:00,2516.08,2516.0
2022-01-11 10:45:00,2515.4,2514.67
2022-01-11 11:00:00,2512.23,2513.67
2022-01-11 11:15:00,2517.28,2516.0
2022-01-11 13:30:00,2517.83,2519.0
2022-01-11 13:45:00,2522.24,2522.0
2022-01-11 14:00:00,2514.98,2515.0
2022-01-11 14:15:00,2514.98,2514.33
2022-01-11 14:30:00,2519.23,2518.0
2022-01-11 14:45:00,2526.24,2528.67
2022-01-12 09:00:00,2556.61,2553.33
2022-01-12 09:15:00,2543.08,2543.33
2022-01-12 09:30:00,2545.08,2546.67
2022-01-12 09:45:00,2564.08,2563.67
2022-01-12 10:00:00,2574.29,2574.0
2022-01-12 10:30:00,2571.21,2569.67
2022-01-12 10:45:00,2570.23,2571.33
2022-01-12 11:00:00,2577.29,2577.0
2022-01-12 11:15:00,2573.75,2573.33
2022-01-12 13:30:00,2571.57,2571.67
2022-01-12 13:45:00,2575.09,2576.0
2022-01-12 14:00:00,2576.35,2575.0
2022-01-12 14:15:00,2564.62,2562.0
2022-01-12 14:30:00,2557.89,2556.67
2022-01-12 14:45:00,2547.53,2546.33
2022-01-13 09:00:00,2566.23,2566.0
2022-01-13 09:15:00,2541.04,2543.0
2022-01-13 09:30:00,2534.94,2536.33
2022-01-13 09:45:00,2537.69,2537.33
2022-01-13 10:00:00,2538.89,2538.0
2022-01-13 10:30:00,2535.75,2535.67
2022-01-13 10:45:00,2537.83,2539.0
2022-01-13 11:00:00,2547.87,2544.33
2022-01-13 11:15:00,2527.09,2522.0
2022-01-13 13:30:00,2515.92,2514.0
2022-01-13 13:45:00,2520.44,2519.67
2022-01-13 14:00:00,2522.39,2523.33
2022-01-13 14:15:00,2522.19,2523.67
2022-01-13 14:30:00,2523.24,2523.33
2022-01-13 14:45:00,2527.55,2526.0
2022-01-14 09:00:00,2548.91,2546.33
