feature_columns,target_columns,train_mse,train_mae,train_rmse,train_mape,train_mse_per_target,test_mse,test_mae,test_rmse,test_mape,test_mse_per_target
"[1, 1]",[1],[0.00645352436274847],[0.06570555766249618],[0.0803338307486234],[0.0647937556018676],[array([0.00645352])],[0.9903387335994717],[0.8276193169136065],[0.9951576425870786],[0.7659313460137698],[array([0.99033873])]
