time,open,high,low,close
2023-09-20,486,486.5,482.5,482.5
2023-09-21,482,482.5,478.5,479
2023-09-22,479.5,491.5,479.5,482.5
2023-09-25,484.5,496.5,484.5,493
2023-09-26,494,498,490.5,494
2023-09-27,491,504.5,487,504
2023-09-28,504,510,503,507
2023-09-29,509,509,500.5,501.5
2023-10-02,498.5,504,494.5,497.5
2023-10-03,498.5,502,490,492.5
2023-10-04,490.5,500,486.5,497.5
2023-10-05,498,502.5,487,487.5
2023-10-06,487,493.5,486,493
2023-10-09,492,495,488,489.5
2023-10-10,489.5,502,489.5,501
2023-10-11,501,508,501,507.5
2023-10-12,507.5,507.5,498,504.5
2023-10-13,502,507,500,506.5
2023-10-16,506,506.5,499.5,501.5
2023-10-17,500.5,504,494.5,500.5
2023-10-18,498.5,501.5,498.5,501.5
2023-10-19,501,501,498,498
2023-10-20,497,499,487.5,488
2023-10-23,488.5,492.5,480.5,482.5
2023-10-24,481.5,486,478,479.5
2023-10-25,480,484.5,479,482
2023-10-26,483,510,481,491.5
2023-10-27,494,495,488,491.5
2023-10-30,491.5,495,488.5,488.5
2023-10-31,488.5,491,487.5,490
2023-11-01,489,491,487,489.5
2023-11-02,490.5,498.5,490,498
2023-11-03,499,510,499,509
2023-11-06,511,527,509.5,521
2023-11-07,517,523,512.5,514.5
2023-11-08,515,518,515,515.5
2023-11-09,518.5,525.5,518.5,525.5
2023-11-10,522,522,514,514
2023-11-13,535,542,535,539.5
2023-11-14,538,540,526.5,529
2023-11-15,530,539,529,532
2023-11-16,529,539,526.5,537.5
2023-11-17,539,545,537,539.5
2023-11-20,541,549,540,546.5
2023-11-21,547,549.5,539,541
2023-11-22,541.5,547.5,536,547
2023-11-24,547,552.5,543,551.5
2023-11-27,551.5,553,540,546
2023-11-28,543,544.5,538.5,539
2023-11-29,538,541,529.5,530
2023-11-30,528.5,528.5,522.5,525
2023-12-01,523.5,530,522.5,525.5
2023-12-04,527.5,528,523.5,524.5
2023-12-05,524,526,520.5,524
2023-12-06,526.5,535.5,525,531
2023-12-07,531.5,534.5,522.5,530.5
2023-12-08,531,532,528.5,530.5
2023-12-11,533.5,539.5,533,539.5
2023-12-12,538.5,543,534,536
2023-12-13,537.5,539.5,533.5,536
2023-12-14,540.5,544,538,541
2023-12-15,542,542.5,537,540
2023-12-18,539.5,545,539,544
2023-12-19,545,551.5,542.5,547.5
2023-12-20,548,563.5,548,555.5
2023-12-21,555.5,565,553,563
2023-12-22,566.5,568,557,558
2023-12-26,557.5,560,546.5,547.5
2023-12-27,548.5,548.5,541.5,541.5
2023-12-28,542,550,542,547
2023-12-29,545.5,548,543,543.5
2024-01-02,545,550.5,541,549
2024-01-03,552.5,553.5,545.5,545.5
2024-01-04,548.5,552.5,546.5,551.5
2024-01-05,550.5,556,549.5,550.5
2024-01-08,550,551,547,550.5
2024-01-09,549.5,550.5,542.5,545.5
2024-01-10,568,572,558.5,559
2024-01-11,560,562,552.5,558
2024-01-12,557,560,550.5,558.5
2024-01-16,555,555.5,550.5,554.5
2024-01-17,551,555,544.5,546.5
2024-01-18,546.5,550.5,542.5,547.5
2024-01-19,547.5,553.5,544.5,548
2024-01-22,548,552.5,547.5,551.5
2024-01-23,564,570,562,567.5
2024-01-24,569.5,574,562,565.5
2024-01-25,568,576,566,574
2024-01-26,570,577.5,566.5,576.5
2024-01-29,577.5,581,574,579
2024-01-30,576.5,580.5,568,569.5
2024-01-31,566.5,567,558,561.5
2024-02-01,563.5,564,555.5,555.5
2024-02-02,557,558.5,554,557
2024-02-05,556,557,552.5,553.5
2024-02-06,552,559.5,552,554.5
2024-02-07,557,558,550.5,554
2024-02-08,551.5,553,549.5,550.5
2024-02-09,550.5,554.5,549.5,552.5
2024-02-12,554,556.5,551,552.5
2024-02-13,551,554,548.5,552.5
2024-02-14,553,566,553,559
2024-02-15,559.5,561.5,554,555.5
2024-02-16,562,569,555,564
2024-02-20,564.5,567,555,556.5
2024-02-21,557,561,552.5,560.5
2024-02-22,561,565,557.5,564.5
2024-02-23,562.5,566.5,562.5,564.5
2024-02-26,565.5,567,562,567
2024-02-27,565.5,566.5,562.5,564.5
2024-02-28,564,565.5,561.5,563.5
2024-02-29,566,568,563,565.5
2024-03-01,567.5,591,565.5,569.5
2024-03-04,574,580,573,575
2024-03-05,569.5,575,569.5,574.5
2024-03-06,575,576,573,574.5
2024-03-07,574.5,577.5,573.5,575.5
2024-03-08,575,580,575,576.5
2024-03-11,576,579,574,578.5
2024-03-12,578.5,583.5,575,575
2024-03-13,611,615.5,606.5,610.5
2024-03-14,607,616,607,611
2024-03-15,609.5,613.5,602,602.5
2024-03-18,602.5,610,596,607
2024-03-19,609.5,611.5,606,607
2024-03-20,605.5,611.5,604.5,608.5
2024-03-21,604,610,603,609.5
2024-03-22,607.5,611,605,609
2024-03-25,609,610.5,604.5,609
