trade_date,open,high,low,close,vol,7ma,7macd,7atr,7upper,7lower,7rsv,14ma,14macd,14atr,14upper,14lower,14rsv,21ma,21macd,21atr,21upper,21lower,21rsv
1424217600,31.91,32.2,31.86,32.18,179.57,31.390949809605278,-0.8906357546778539,0.45428571428571474,32.95308652642916,29.666913473570848,100.0,30.616640996772315,-0.875465451939008,0.5192857142857145,32.53422454171769,28.4814897439966,100.0,30.131171594059442,-0.7320875078435397,0.5604761904761908,32.716799426857364,26.56129581123787,100.0
1424304000,32.12,32.26,32.08,32.11,149.45,31.57072590141234,-0.8839684215431463,0.4300000000000002,32.80641400433065,30.43644313852649,95.83333333333331,30.81754243827685,-0.9260623131513053,0.46714285714285736,32.81918927419579,28.536525011518496,97.57785467128026,30.319159224611084,-0.7887001096097501,0.5404761904761909,32.91565420222738,26.83196484539167,98.5685071574642
1424390400,32.16,32.38,32.01,32.37,195.79,31.770555717340986,-0.8692209368852851,0.4114285714285723,32.6672393998682,31.109903457274655,100.0,31.02614479590411,-0.9705786803221175,0.4371428571428577,33.05775996932417,28.737954316390116,100.0,30.51319431619826,-0.8432330260598921,0.5247619047619054,33.115774537166644,27.10613022473811,100.0
1424649600,32.51,33.25,32.41,33.25,283.9,32.14043246277824,-0.9078795391797911,0.4442857142857157,33.25166220270165,31.10548065444121,100.0,31.324653073306763,-1.0240933896585536,0.442142857142858,33.5234168667512,28.785154561820228,100.0,30.77117483831086,-0.902942575864181,0.5319047619047627,33.508697264068815,27.203683688312136,100.0
1424736000,33.23,33.4,32.79,33.04,276.91,32.365331495224,-0.918021073878183,0.46285714285714413,33.49459537857699,31.271118907137293,85.81081081081075,31.554697946848957,-1.0719586792148876,0.459285714285715,33.797543259139005,28.993885312289567,94.03409090909088,30.984326968744657,-0.9609844995364641,0.5342857142857149,33.78946010223137,27.379111326340055,96.47651006711409
1424822400,32.89,32.9,32.04,32.2,298.85,32.32399763610843,-0.8287620023318917,0.5271428571428584,33.439397576865595,31.449173851705844,18.604651162790866,31.641172144924408,-1.092575158234113,0.4814285714285721,33.8307256619747,29.290702909453874,70.17045454545462,31.098191259708265,-1.005935366016227,0.5566666666666672,33.86609679735706,27.676760345500078,82.38255033557051
1424908800,32.2,32.72,31.65,32.6,365.15,32.392999460721725,-0.7422089000467708,0.6100000000000014,33.43629610823081,31.63513246319776,42.98245614035103,31.769574267080486,-1.1008718600252512,0.5400000000000007,33.884586182536964,29.611128103177332,81.53409090909095,31.238469650578285,-1.043548989952507,0.5666666666666673,33.772576611760506,28.275994816810922,85.29411764705887
1424995200,32.5,32.64,32.06,32.12,248.06,32.32474868038158,-0.6195823446075209,0.644285714285715,33.4445096893106,31.609776024975115,0.8771929824559654,31.816474467229142,-1.0879259722715098,0.5492857142857149,33.71574625663836,30.121396600504497,65.96385542168667,31.32060502599339,-1.0685966054026645,0.5609523809523813,33.77462857324704,28.587276188657725,71.4646464646464
1425254400,32.31,32.57,32.08,32.27,192.39,32.31106137263861,-0.5105286051803177,0.6885714285714296,33.42589953761808,31.674100462381915,13.274336283186313,31.877142711572528,-1.0630810388510934,0.5592857142857149,33.47522918248642,30.69619938894214,64.36363636363647,31.408863729711445,-1.0845903041302565,0.5409523809523814,33.847855421659325,28.7559541021502,75.25252525252533
1425340800,32.24,32.38,32.02,32.34,151.27,32.318296084046324,-0.4234004533046416,0.6871428571428575,33.42600644500792,31.665422126420648,19.469026548673053,31.939032224274335,-1.0309858356665735,0.5492857142857149,33.267166404759536,31.16711930952619,55.17241379310364,31.495247614026262,-1.0933813298309614,0.520476190476191,33.85530516776181,29.038980546523902,74.65181058495831
1425427200,32.27,32.39,32.08,32.13,126.67,32.27122179674354,-0.3352101561312357,0.6114285714285715,33.04902488594658,31.722403685481993,1.0869565217396844,31.964557220216015,-0.9890443025113118,0.5278571428571437,33.165743134728544,31.398542579557173,31.70731707317091,31.554025679809328,-1.093476746971023,0.4985714285714292,33.84415321866671,29.2853705908571,68.80222841225634
1425513600,32.15,32.19,31.44,31.6,226.07,32.10341563561956,-0.21489583074308344,0.6314285714285711,32.78717927061639,31.572820729383604,0.0,31.915846012523318,-0.9297309290608539,0.5471428571428577,33.16738245607175,31.39547468678539,0.0,31.558275715096624,-1.0806919371693757,0.516666666666667,33.762945724052685,29.551339990233043,53.125000000000036
1425600000,32.1,32.34,31.57,31.65,291.37,31.99006136602519,-0.10953672737527934,0.6185714285714289,32.82727782771857,31.375579315138577,4.999999999999716,31.880334434690134,-0.8620847178168323,0.5728571428571436,33.182140159522284,31.36357412619201,3.0303030303028606,31.566742053085985,-1.0587785363598265,0.5271428571428577,33.685266190623054,29.796638571281708,54.5454545454545
1425859200,31.99,32.39,31.27,31.79,354.11,31.940045905158257,-0.040173521168321506,0.6257142857142861,32.58846986280494,31.382958708623633,25.675675675675297,31.868270575672653,-0.7940614930996719,0.6178571428571438,33.192262683588744,31.329165887839828,11.515151515151386,31.587320550852098,-1.0316199418151402,0.5685714285714292,33.596166801097716,30.058118913187997,58.52272727272725
1425945600,31.6,31.8,30.95,31.13,275.43,31.73753406640164,0.05800991201225545,0.6642857142857151,32.70806478656861,30.980506642002826,0.0,31.76969805563689,-0.7137171725373476,0.654285714285715,33.29699114758819,31.074437423840383,0.0,31.54522088786321,-0.9935057257386937,0.5876190476190483,33.41971222307279,30.36790682454625,36.14457831325299
1426032000,31.19,31.19,30.53,30.56,275.76,31.4431501546226,0.18951293144890716,0.6885714285714292,32.80266371026968,30.39733628973033,0.0,31.608211256668323,-0.6169083423826358,0.6885714285714294,33.4869435595606,30.663056440439405,0.0,31.45462819528302,-0.9418265456816468,0.602380952380953,33.30551102833898,30.54210801928008,2.181818181818135
1426118400,30.58,31.23,30.41,31.11,193.45,31.359862532113468,0.25450919695178903,0.754285714285715,32.471813415930825,30.376758012640597,35.03184713375792,31.541713953070758,-0.5261449272062041,0.7207142857142862,33.47444491467331,30.495555085326696,20.44609665427511,31.422972065466368,-0.8873119152324237,0.6176190476190483,33.23057609250359,30.675138193210707,20.44609665427511
1426204800,31.1,31.35,30.64,30.9,207.31,31.244896812274998,0.29671203553530157,0.8114285714285719,32.145486777340054,30.3516560798028,27.642276422764205,31.45607492696329,-0.4385690089300095,0.7114285714285717,33.219611638014186,30.41467407627154,13.70967741935483,31.37497944001897,-0.8293739265575707,0.622380952380953,33.25893513034721,30.61630296489089,12.639405204460955
1426464000,30.97,31.24,30.72,31.24,143.5,31.243672608512952,0.28874166187584593,0.7785714285714295,32.0396561041771,30.35462961010862,55.28455284552841,31.42724242091852,-0.36417764157880667,0.7050000000000003,32.92876637957047,30.44837647757239,33.33333333333328,31.362603153806678,-0.7737018021399892,0.6242857142857149,33.269236821317854,30.57076317868215,25.27881040892191
1426550400,31.48,31.83,31.41,31.76,204.09,31.372754511211124,0.21825079892057103,0.7285714285714288,32.0978214951118,30.32789279060248,97.5609756097563,31.471640146261215,-0.3120843549948988,0.6735714285714288,32.86334295717547,30.450942757110255,58.82352941176477,31.399012095677303,-0.7261799292304456,0.6247619047619053,33.268990017925844,30.570057601121785,44.60966542750938
1426636800,31.75,32.29,31.59,32.12,261.08,31.559565942918233,0.10924170597088777,0.6685714285714285,32.3084909791376,30.21150902086239,100.0,31.558138863027132,-0.28306205517867244,0.6471428571428574,32.73741614005816,30.50829814565612,87.64044943820194,31.465021162700314,-0.6889666537805805,0.6347619047619053,33.279372761517706,30.57491295276801,57.992565055762
1426723200,32.19,32.31,31.85,31.87,183.24,31.63717447573067,0.02941097868955558,0.6128571428571428,32.49884311880457,30.232585452623997,83.97435897435919,31.599741496563787,-0.26332373510305856,0.6385714285714289,32.69294089205957,30.51705910794043,73.59550561797747,31.502074566633258,-0.6566877551238078,0.640476190476191,33.25977703018291,30.564984874579004,48.69888475836437
1426809600,32.06,32.1,31.29,31.48,274.78,31.59788084975707,0.006693498763347019,0.6342857142857145,32.37991986074843,30.614365853537276,47.540983606557575,31.58376892668406,-0.2412474851650141,0.6614285714285718,32.56770702437669,30.52943583276617,51.68539325842693,31.50005604350529,-0.6239672433464708,0.6704761904761911,33.23931727751787,30.52544462724403,34.20074349442384
1427068800,31.78,31.96,31.63,31.8,150.84,31.648410644108537,-0.019748300768529126,0.5642857142857147,32.42948940670349,30.76193916472509,73.77049180327894,31.61261074900781,-0.2252006231337895,0.6592857142857148,32.436797629557724,30.583202370442272,78.98089171974516,31.52746867089819,-0.5947894823139221,0.668571428571429,33.19388844611567,30.516587744360518,46.09665427509299
1427155200,31.81,32.01,31.64,31.67,131.37,31.653807983625416,-0.03071226112569791,0.5157142857142857,32.271147116131736,31.14028145529684,48.86363636363679,31.62026518211131,-0.21027817697926068,0.6635714285714288,32.33964114508508,30.614644569200635,71.1538461538464,31.540488671125548,-0.5669780415884461,0.6461904761904764,32.95728501222088,30.602714987779127,44.758064516129146
1427241600,31.64,31.7,30.84,30.84,206.62,31.450355972339143,0.03377246802893526,0.5642857142857142,32.46068214117372,30.836460715969128,0.0,31.51619997927195,-0.1787424002719308,0.6714285714285718,32.34560983316614,30.500104452548147,17.948717948718038,31.476528288744774,-0.5314230736794489,0.6580952380952383,32.77027451559345,30.580201674882733,13.725490196078468
1427328000,30.69,31.22,30.65,31.06,190.29,31.35276697372144,0.08929298953161073,0.585714285714286,32.462641343579804,30.634501513563055,17.187499999999943,31.455358192876947,-0.1434687758209852,0.6571428571428574,32.31262594497137,30.448802626457198,32.05128205128208,31.43851100122951,-0.49343236903437304,0.6442857142857145,32.71974999219665,30.52215476970811,24.509803921568597
1427414400,31.14,31.18,30.73,30.81,158.18,31.217075224521185,0.14870771043299588,0.5500000000000002,32.26589368565729,30.45696345719986,0.0,31.369291893959044,-0.10245193751585494,0.6092857142857143,32.25730214293015,30.364126428498423,16.02564102564104,31.381166469044224,-0.45172532260282544,0.614761904761905,32.59243698214073,30.478991589287837,14.044943820224681
1427673600,31.01,31.6,31.0,31.59,188.4,31.31030642136418,0.1299160083191125,0.5700000000000003,32.14178853887585,30.501068603981295,78.78787878787874,31.398725136380634,-0.07679922722360348,0.5914285714285715,32.295059563195096,30.392083293947763,66.02564102564116,31.40021389238115,-0.41673724499407977,0.615714285714286,32.53336379310855,30.48758858784383,57.86516853932575
1427760000,31.52,31.62,31.09,31.11,168.36,31.260229814825372,0.12718635760568303,0.5300000000000001,32.08893139601871,30.44821146112415,30.303030303030315,31.36022222177019,-0.05141895859891868,0.5821428571428573,32.23523584422726,30.530478441487027,22.900763358778704,31.373751803389716,-0.38189769028946624,0.617619047619048,32.430012305968305,30.48046388450789,30.89887640449434
1427846400,31.2,31.28,30.77,31.06,162.49,31.21017236022105,0.1313221514473632,0.5557142857142858,31.84224061686982,30.483473668844464,29.069767441860368,31.32018697820279,-0.026562422265671824,0.5600000000000003,32.236991573341896,30.521579855229536,19.083969465648874,31.34515128255212,-0.34732381467872725,0.6247619047619052,32.293876097261645,30.494695331309774,31.847133757961704
1427932800,31.26,31.39,31.05,31.33,128.88,31.240129270568836,0.11184248765630549,0.5514285714285718,31.6599177200496,30.568653708521836,66.66666666666652,31.321495540138024,-0.009199827159783803,0.5335714285714287,32.22342580390684,30.59657419609315,39.694656488549626,31.343770486085095,-0.31659830840794956,0.6261904761904764,32.19030020975015,30.522080742630806,49.35897435897437
1428278400,31.12,31.88,31.08,31.84,148.78,31.390096954439908,0.04516867307360511,0.5428571428571435,31.966669862568438,30.547615851717275,100.0,31.390636750459525,-0.00812150624164963,0.5535714285714288,32.290562013649605,30.615152272064684,78.62595419847345,31.388983682355097,-0.29473652664037436,0.628571428571429,32.222087414778485,30.5131506804596,82.05128205128219
1428364800,31.91,32.03,31.5,31.5,140.05,31.417572716037867,0.004742307128582814,0.5371428571428579,32.02597450378864,30.614025496211354,66.99029126213597,31.40521984824206,-0.009502233840626356,0.5614285714285719,32.25399351534707,30.614577913224363,52.67175572519099,31.399096698072707,-0.2757450752234007,0.6171428571428575,32.207505734009935,30.513446646942445,60.25641025641038
1428451200,31.46,31.6,31.24,31.4,149.32,31.41317953700346,-0.010935354149474231,0.5242857142857156,31.948449555158938,30.86012187341249,43.589743589743506,31.40452381341228,-0.010102059188530545,0.5371428571428579,32.10133538818608,30.66437889752821,55.66037735849043,31.399178968950476,-0.25798221292982054,0.5809523809523814,32.16617702390604,30.51763249990349,53.846153846153875
1428537600,31.46,31.64,31.16,31.64,129.94,31.469884652993994,-0.034950778228573606,0.5071428571428582,31.96813658243921,30.854720560417928,74.35897435897448,31.43592279110091,-0.015258925358579789,0.5385714285714293,32.04641079485488,30.686446348002267,80.58252427184475,31.42110874930937,-0.24397914813997135,0.5633333333333338,32.194284098686744,30.538096853694217,69.23076923076941
1428624000,31.49,31.8,31.32,31.77,160.75,31.544913489985042,-0.06629687890808338,0.500000000000001,32.047545396283404,30.963883175145167,91.02564102564101,31.480469065952857,-0.02549683490365465,0.5150000000000006,32.098952190793725,30.675333523491997,93.20388349514562,31.452874805664628,-0.23420164855919143,0.5547619047619052,32.181713902751206,30.66590514486784,73.28244274809174
1428883200,32.09,32.14,31.65,31.71,145.46,31.586185117587608,-0.08693734334053578,0.4971428571428582,31.9842186890614,31.212924168081457,74.5098039215689,31.511074766639624,-0.03675152863922234,0.526428571428572,32.0779379794603,30.68349059196827,87.37864077669913,31.476282426664582,-0.22678537275546498,0.5390476190476196,32.20582384369795,30.698938061063952,68.7022900763361
1428969600,31.75,31.82,31.48,31.57,102.1,31.582138838183443,-0.08658352737214195,0.4971428571428582,31.94220361219993,31.32351067351436,38.63636363636391,31.518931815096938,-0.04482846270533017,0.524285714285715,32.05999391084877,30.68714894629409,73.78640776699037,31.484813007722437,-0.21949297045843155,0.5214285714285719,32.195019741290736,30.773551687280683,58.015267175572696
1429056000,31.6,31.78,31.5,31.7,115.88,31.61160412867727,-0.08851660988981969,0.422857142857144,31.874063137099583,31.351651148614707,81.08108108108105,31.543075173641924,-0.053145805734141245,0.4828571428571437,32.06754066454865,30.802459335451346,86.40776699029122,31.504398006184605,-0.2137061521711312,0.5100000000000006,32.2136500493245,30.798730903056455,67.93893129771004
1429142400,31.57,31.77,31.53,31.54,113.48,31.593703096489868,-0.07578065770636476,0.38142857142857217,31.869815949951338,31.367326907191526,37.83783783783789,31.542665136743754,-0.0575351994403777,0.459285714285715,32.06524463314422,30.873326795427214,70.87378640776696,31.507637941571208,-0.20719036317430942,0.501428571428572,32.19384239512028,30.797586176308297,55.72519083969474
1429228800,31.39,31.54,31.11,31.19,207.83,31.492777322290934,-0.031019961087698663,0.39142857142857174,31.975254515250196,31.201888341892666,0.0,31.49564175230367,-0.051736078273171254,0.45785714285714363,31.9886203503651,31.00423679249204,16.66666666666697,31.4787342679562,-0.196346974259177,0.48857142857142916,32.099418871179545,30.803438271677596,35.84905660377375
1429488000,31.39,32.03,31.29,31.9,188.22,31.59458299177605,-0.04303194525438537,0.4285714285714291,32.079565530485695,31.171863040942874,100.0,31.549557542926873,-0.055173846308842714,0.4678571428571437,32.054818050528525,30.98232480661433,100.0,31.517064302456603,-0.19035778937935877,0.5019047619047625,32.10484311991926,30.800871165795023,100.0
1429574400,32.02,32.05,31.67,31.73,129.74,31.62843724384647,-0.05529092957340463,0.4142857142857141,32.06631827208799,31.17368172791201,76.05633802816918,31.573617062245162,-0.06008409650058341,0.4571428571428576,32.054286992075994,31.071427293638298,79.76190476190497,31.536437324758694,-0.1858961291929474,0.48142857142857176,32.1278642814012,30.801659528122602,84.40366972477081
1429660800,31.75,32.22,31.58,32.16,150.62,31.76132793292733,-0.0988804196686172,0.43571428571428533,32.29166886001326,31.076902568558168,100.0,31.651802932670627,-0.07449482894188553,0.46642857142857175,32.13824038491728,31.14461675793986,100.0,31.593165387237065,-0.18713582579334623,0.49619047619047646,32.19791088052714,30.76589864328238,100.0
1429747200,32.08,32.6,32.03,32.42,183.08,31.925995949734972,-0.16198254987907884,0.46857142857142825,32.61333277178752,30.998095799641053,100.0,31.754230887233298,-0.09891123946281309,0.4828571428571432,32.33360030599129,31.104971122580142,100.0,31.66838104349612,-0.19495695348284128,0.5057142857142861,32.339954861308385,30.695283233929704,100.0
1429833600,32.62,32.66,32.31,32.57,178.1,32.086996962330176,-0.22646134515203073,0.47857142857142726,32.91088395507977,30.94911604492023,100.0,31.863001647435905,-0.1306038061764291,0.4507142857142856,32.53554121487068,31.00731592798645,100.0,31.75039484913339,-0.20856078936738306,0.4814285714285716,32.48170289780624,30.718297102193766,100.0
1430092800,33.08,33.28,32.79,33.16,387.82,32.3552477217838,-0.3208746503658031,0.5142857142857135,33.43398131147123,30.88887583138592,100.0,32.03593689022492,-0.17674227978470067,0.44785714285714284,32.93590042179342,30.844099578206574,100.0,31.878609623842102,-0.23199274531442268,0.47761904761904783,32.77879562475934,30.621204375240662,100.0
1430179200,33.61,33.63,32.39,32.64,475.7,32.42643579134505,-0.35518279267877473,0.6299999999999996,33.339511081445586,31.39763177569727,63.63636363636381,32.11647949759056,-0.2169870789838055,0.5107142857142856,33.0552860080744,30.90185684906846,73.60406091370572,31.947860738179667,-0.25564044607660197,0.5152380952380956,32.85961929711047,30.71466641717525,75.2380952380954
1430265600,32.54,32.9,32.08,32.16,253.54,32.35982684350373,-0.3167477695717882,0.6414285714285707,33.31065311553311,31.500775455895457,30.069930069929885,32.122282284905836,-0.24041197242236545,0.5349999999999999,33.0778953302771,30.953533241151476,49.23857868020293,31.967154688375587,-0.2732014266755397,0.525714285714286,32.894629574888775,30.733941853682644,52.38095238095233
1430352000,31.88,31.97,31.14,31.29,332.78,32.09237013261259,-0.18611500467299788,0.7057142857142854,33.49436133510374,31.191352950610543,0.0,32.01131042421088,-0.23326362656310967,0.5599999999999997,33.10687842043888,30.855978722418257,5.0761421319796,31.90557032446124,-0.276195884864588,0.5400000000000001,32.88238803635935,30.763326249354932,10.952380952380985
1430438400,31.52,32.53,31.32,32.24,234.05,32.12927759946102,-0.1280091189082205,0.7871428571428568,33.49888795336874,31.209683475202695,50.80213903743338,32.04180257944256,-0.22793422893662116,0.6114285714285711,33.14105531316376,30.897516115407672,53.29949238578696,31.93598417746866,-0.27901411442446183,0.5733333333333335,32.892830727249795,30.865264510845446,53.29949238578696
1430697600,32.38,32.64,32.06,32.17,203.95,32.13945819959609,-0.09619739187634191,0.788571428571428,33.46919030966256,31.167952547480304,47.05882352941197,32.058895671745745,-0.22183532976104348,0.6285714285714281,33.155456200121,30.968829514164717,49.74619289340115,31.957265439124104,-0.2805726455265383,0.5847619047619048,32.90782271505078,30.930272523044458,49.74619289340115
1430784000,32.04,32.11,31.45,31.45,197.09,31.967093649692934,-0.018486943827108006,0.8328571428571431,33.44901985561403,30.86812300152882,8.556149732620339,31.97770915862269,-0.19971813485220388,0.6557142857142851,33.17074276828532,30.91782866028611,13.19796954314714,31.911136416343517,-0.27306015582317106,0.5780952380952381,32.90992111102358,30.89103126992881,13.19796954314714
1430870400,31.64,31.69,30.84,31.25,288.56,31.787820237266473,0.07367713029305678,0.8842857142857145,32.98096811582882,30.790460455599742,0.0,31.880680832095297,-0.16466271818646092,0.699285714285714,33.19955173041736,30.847591126725497,3.0456852791877593,31.85101653864123,-0.2569914744899093,0.5933333333333334,32.92342959690722,30.853713260235644,3.0456852791877593
1430956800,31.19,31.52,31.0,31.32,175.76,31.670865177948276,0.14347571108948753,0.7814285714285713,32.628644461057135,30.76564125322858,7.070707070707086,31.805923094869456,-0.12512552971287008,0.7057142857142854,33.18223633506157,30.88347795065271,3.664921465968608,31.802730211332392,-0.23595693156448025,0.6009523809523808,32.92773110943893,30.841792700084874,6.59898477157357
1431043200,31.67,31.91,31.53,31.91,222.2,31.73064888346181,0.1403347243454648,0.7185714285714282,32.52694795857333,30.795909184283808,66.66666666666656,31.819800062681505,-0.09753065226959572,0.6799999999999995,33.18260733596662,30.884535521176236,34.5549738219896,31.812484231705227,-0.21831541606947086,0.596190476190476,32.934555010191495,30.86068308504659,36.54822335025384
1431302400,31.85,31.89,31.41,31.58,168.14,31.692986662596073,0.1391154992167142,0.6685714285714285,32.51128889926057,30.894425386453708,33.333333333333094,31.78782662688284,-0.07141205345117364,0.6871428571428569,33.18678758147194,30.85892670424234,17.277486910994703,31.791344924900756,-0.19976911011940537,0.596190476190476,32.93346923628819,30.843673620854663,19.796954314720708
1431388800,31.4,31.72,31.2,31.47,192.64,31.637239996946736,0.14469316622021067,0.5699999999999997,32.25685656913316,30.928857716581128,23.9130434782607,31.74544963520025,-0.045238879090872874,0.6785714285714283,33.17045474382386,30.776688113319,11.518324607329804,31.762126250465002,-0.17976745833294636,0.5976190476190473,32.93540828428559,30.81887743000013,14.21319796954306
1431475200,31.54,31.8,31.47,31.5,138.78,31.602929997709907,0.14560301347361104,0.5342857142857146,31.923556472577705,31.070729241708005,37.878787878787875,31.71272294482288,-0.021158639906915955,0.6614285714285713,33.100170436002436,30.71554384971186,13.089005235602116,31.738292513232512,-0.15952070897186532,0.597142857142857,32.936569632027236,30.81104941559181,15.736040609137028
1431561600,31.85,32.24,31.79,32.24,180.81,31.762197498282944,0.08138263413210943,0.504285714285715,32.30914233171769,30.91085766828232,100.0,31.783026686880895,-0.015442559337285115,0.668571428571429,33.03244046895048,30.736130959620947,51.83246073298449,31.783909380508735,-0.1476549823214622,0.6052380952380951,32.97071895870015,30.828328660347474,53.29949238578696
1431648000,32.27,32.37,32.05,32.19,152.83,31.869148123712467,0.012904870842309863,0.4285714285714291,32.48084140512919,31.00773002344224,94.56521739130389,31.837289885402015,-0.019825717762557267,0.6564285714285718,32.723616869414485,30.90638313058551,67.62589928057535,31.820831930773128,-0.14131358156044868,0.6090476190476191,32.99558606631948,30.865366314632897,50.761421319796895
1431907200,32.09,32.68,32.09,32.55,203.53,32.03936109278466,-0.07200581387504075,0.4385714285714286,32.76332674569208,31.07667325430791,100.0,31.93231803743858,-0.03747999853348711,0.61,32.692995870458105,30.924146986684754,100.0,31.887128459789736,-0.14281412160427742,0.6166666666666665,33.036364774324085,30.954111416152106,68.06282722513086
1431993600,32.67,32.72,32.41,32.52,178.53,32.15952081958866,-0.1399987624438472,0.4285714285714291,32.96406251839704,31.05022319588866,97.22222222222277,32.01067573017736,-0.06112960939685218,0.5735714285714286,32.78143412392914,30.88713730464228,97.69230769230815,31.94466896080489,-0.14926776279668524,0.596190476190476,33.08944249625618,30.96008131326762,66.49214659685893
1432080000,32.5,32.74,32.34,32.52,145.82,32.249640614691586,-0.18529589027884205,0.41714285714285737,33.08230961750014,31.200547525357,97.22222222222277,32.07858570622688,-0.08666745904454824,0.5428571428571429,32.879934502107886,30.96435121217783,97.69230769230815,31.996977339973334,-0.15882437656551113,0.5971428571428571,33.13907784123874,30.98568406352316,66.49214659685893
1432166400,32.52,32.91,32.46,32.85,158.92,32.399730461018805,-0.2368352281174052,0.40714285714285686,33.1976739503095,31.479468906833358,100.0,32.181441041752876,-0.11847157641311615,0.4885714285714283,33.034825038722495,30.896603532706074,100.0,32.0745323451689,-0.1736906944196596,0.5880952380952378,33.22524020227357,30.965235988202622,83.76963350785363
1432252800,32.9,33.24,32.85,33.13,182.38,32.58229784576421,-0.2970616901746698,0.4157142857142852,33.230056293430934,31.91280084942621,100.0,32.30791567220452,-0.15758279396416644,0.4749999999999999,33.27000323953078,30.79856818904065,100.0,32.17049237587762,-0.19467963951032885,0.5795238095238092,33.33948398270993,30.918611255385308,98.42931937172807
1432598400,33.15,33.23,32.28,32.41,282.79,32.53922338432314,-0.282060365956698,0.48714285714285566,33.20823445059092,31.983194120837656,23.404255319148696,32.32152692548816,-0.18283255252633068,0.4957142857142853,33.30499443365801,30.900719852056273,61.7021276595742,32.19226753439535,-0.21122086935554868,0.6080952380952379,33.3221830961218,30.920674046735332,60.732984293193645
1432684800,32.59,33.06,32.51,33.01,183.33,32.65691753824239,-0.2897157066237248,0.519999999999999,33.27484341620206,32.15087086951223,83.33333333333283,32.41332339140338,-0.2104956015812608,0.4742857142857141,33.41451103380128,31.042631823341573,93.37016574585611,32.26661224432742,-0.2304803371685142,0.6109523809523809,33.2906287157707,30.93794271280073,93.61702127659551
